Chip_ID,Device_ID,Polarity,Measurement,VREAD Set V,VREAD I,VREAD V,SA_EN Set V,SA_EN I,SA_EN V,WL_UNSEL Set V,WL_UNSEL I,WL_UNSEL V,WL_0 Set V,WL_0 I,WL_0 V,COL_SEL_0 Set V,COL_SEL_0 I,COL_SEL_0 V,SA_RDY_0 Set V,SA_RDY_0 I,SA_RDY_0 V,SA_RDY_1 Set V,SA_RDY_1 I,SA_RDY_1 V,DO_0 Set V,DO_0 I,DO_0 V,DO_1 Set V,DO_1 I,DO_1 V
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-1.1241380455992248e-08,0.3000667802709345,5.0,1.5305372203081258e-07,4.999076712801993,0.0,4.517342745275734e-08,0.00015734548910277716,0.3,1.3254494286724723e-07,0.2988526901329324,5.0,-1.1564108932125085e-07,4.999496081694675,0,-5.803761852829196e-08,-0.0004523553195692385,0,-7.39753499479883e-08,4.417533511145595e-05,0,2.08456647433491e-08,9.737008790371988e-05,0,-5.6043826797237865e-08,-0.00030337330670593686,0.0,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-1.7840135235320403e-08,0.2999435379284299,5.0,1.596164568142137e-07,5.000432379893439,0.0,4.7329308809740355e-08,0.00010452710375510905,0.3,1.435548384623011e-07,0.2987998706966055,5.0,-1.1564108932125085e-07,4.9997601708167405,0,-5.163399440374524e-08,-0.00046996181338987035,0,-5.818004082188214e-08,0.0001322085349786641,0,4.291001926766757e-08,-0.0001491203441455125,0,-5.6043826797237865e-08,-0.00035619278171996856,0.2,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-2.0039720161763122e-08,0.3000667802709345,5.0,1.6617919159761486e-07,5.000291531364461,0.0,5.16410715234617e-08,-0.00024759546522934504,0.3,1.3915088022422954e-07,0.2992400326659962,5.0,-1.1343082988428811e-07,4.999901018348508,0,-6.657578402768759e-08,-0.0003115033690041839,0,-7.171887721576059e-08,-0.0002375309044636102,0,1.8639229290917253e-08,4.45507096074558e-05,0,-5.391051235986221e-08,-0.000637896648461471,0.4,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-1.5640550308877688e-08,0.30008438631986367,5.0,1.574288785531628e-07,5.000168288901602,0.0,6.02645969510675e-08,-0.00028280772212779044,0.3,1.3694890110523546e-07,0.2993104585810987,5.0,-1.1343082988428811e-07,5.000094683704685,0,-5.590307715344305e-08,-0.00041714233192797486,0,-6.720593175113445e-08,0.00014981517495210576,0,3.187784200550833e-08,2.6944250175367772e-05,0,-5.6043826797237865e-08,-0.0003209797983772808,0.6000000000000001,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-1.5640550308877688e-08,0.29992593187950134,5.0,1.4867856550854515e-07,5.0002739252983375,0.0,5.379695288036315e-08,-1.8715795389449883e-05,0.3,1.3254494286724723e-07,0.29901114844191307,5.0,-1.1122057044732535e-07,4.999830594582624,0,-4.309582890434961e-08,-0.00039953583810734304,0,-5.818004082188214e-08,-0.0002551375444370518,0,3.187784200550833e-08,0.00022061530392833607,0,-6.031045567198919e-08,-0.0005498641901047516,0.8,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-1.3440965382434965e-08,0.3001195984177221,5.0,1.596164568142137e-07,5.0003971677611965,0.0,6.02645969510675e-08,0.00015734548910277716,0.3,1.4135285934322365e-07,0.29918721322966935,5.0,-1.1564108932125085e-07,5.000165107470571,0,-6.017215990314086e-08,-0.0002762903813629203,0,-7.848829541269982e-08,-2.6251224782310586e-05,0,3.629071291037203e-08,0.00034386051995295225,0,-5.177719792248656e-08,-0.00046183173174803196,1.0,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-2.223930508820584e-08,0.300031568173076,5.0,1.4649098724741143e-07,5.000361955628951,0.0,6.242047830796896e-08,-1.1096669402271775e-06,0.3,1.3694890110523546e-07,0.2988526901329324,5.0,-1.2890264594302739e-07,5.000165107470571,0,-4.523037027919852e-08,-0.0002586838875422885,0,-7.171887721576059e-08,-0.00020231762451672691,0,4.070358381523572e-08,-6.108804698507236e-05,0,-5.6043826797237865e-08,-0.0007787485818322223,1.2000000000000002,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-2.663847494109128e-08,0.2999083258305715,5.0,1.552413002919463e-07,5.000009834306497,0.0,5.379695288036315e-08,3.410258995821823e-05,0.3,1.3034296374825312e-07,0.2990639678782399,5.0,-1.1785134875821361e-07,4.999654535167915,0,-4.0961287529500704e-08,-0.00010022544315660204,0,-6.043651355419522e-08,-0.00016710434456984366,0,2.9671406553076488e-08,-0.00011390742528133645,0,-5.817714123461353e-08,-0.0005322576984334076,1.4000000000000001,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-2.223930508820584e-08,0.29992593187950134,5.0,1.552413002919463e-07,5.000168288901602,0.0,4.948519016656024e-08,-7.1534180737118e-05,0.3,1.3254494286724723e-07,0.29890550956925926,5.0,-1.2227186763213912e-07,4.999989048055863,0,-4.309582890434961e-08,-0.000505174801031134,0,-7.623182268038674e-08,2.6568695138014313e-05,0,2.5258535648212793e-08,6.215716903954383e-05,0,-6.457708454674051e-08,-0.0006026836651187832,1.6,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-1.3440965382434965e-08,0.2999787500262884,5.0,1.574288785531628e-07,5.000097864637108,0.0,5.379695288036315e-08,-0.0001243525660847861,0.3,1.3474692198624134e-07,0.29894072252681053,5.0,-1.2006160819517636e-07,5.000077077763214,0,-4.0961287529500704e-08,-0.00013543843079786568,0,-4.9154149892629845e-08,-0.0001847109845432853,0,2.3052100195780948e-08,4.45507096074558e-05,0,-6.244377010936484e-08,-0.0004266187484053442,1.8,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-1.5640550308877688e-08,0.2999611439773591,5.0,1.552413002919463e-07,5.000326743496703,0.0,5.810871559416605e-08,-1.8715795389449883e-05,0.3,1.435548384623011e-07,0.29895832900558617,5.0,-1.1785134875821361e-07,5.0000242599388045,0,-4.736491165404742e-08,-0.000205864406080393,0,-6.269298628650829e-08,-0.00029035082438393507,0,2.9671406553076488e-08,0.00018540238506416,0,-6.031045567198919e-08,-0.0006202901567901271,2.0,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-6.8422106031068104e-09,0.2998907197816423,5.0,1.574288785531628e-07,5.0002739252983375,0.0,5.59528342372646e-08,-7.1534180737118e-05,0.3,1.4135285934322365e-07,0.2987822642178299,5.0,-1.2227186763213912e-07,4.9997601708167405,0,-4.309582890434961e-08,-0.00032910986282481573,0,-7.848829541269982e-08,8.962055164572681e-06,0,3.629071291037203e-08,4.45507096074558e-05,0,-7.737697117099445e-08,-0.0004266187484053442,2.2,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-2.8838059867534002e-08,0.3000491742220059,5.0,1.6399161333648114e-07,5.000221107099967,0.0,5.379695288036315e-08,1.649646150899553e-05,0.3,1.4135285934322365e-07,0.29890550956925926,5.0,-1.2227186763213912e-07,4.999812988641153,0,-5.803761852829196e-08,-0.00039953583810734304,0,-5.592356808956906e-08,-0.00016710434456984366,0,3.408427745794018e-08,-8.268668688808282e-06,0,-4.964388348511089e-08,-0.0003737992733913125,2.4000000000000004,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-2.8838059867534002e-08,0.29992593187950134,5.0,1.552413002919463e-07,5.0001506828354785,0.0,4.517342745275734e-08,3.410258995821823e-05,0.3,1.435548384623011e-07,0.2992048197084449,5.0,-1.2890264594302739e-07,5.000235531236455,0,-5.3768535778594145e-08,-0.00013543843079786568,0,-6.494945901882136e-08,6.178197508489759e-05,0,3.629071291037203e-08,-0.0002019397224417766,0,-4.964388348511089e-08,-0.0005146512067620637,2.6,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-9.041795529549529e-09,0.2997322653412793,5.0,1.7711708290328344e-07,5.000344349562826,0.0,5.810871559416605e-08,-0.00031801997902623585,0.3,1.3254494286724723e-07,0.29869423182395244,5.0,-1.2890264594302739e-07,5.000129895587629,0,-5.803761852829196e-08,-0.00048756830721050217,0,-7.623182268038674e-08,0.0003963081345802886,0,2.7464971100644642e-08,0.00016779592563207198,0,-5.177719792248656e-08,-0.0004970447150907198,2.8000000000000003,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-3.5436814646862156e-08,0.2997674774391384,5.0,1.683667698587486e-07,5.000626046620791,0.0,4.7329308809740355e-08,-0.00022998933678012234,0.3,1.3915088022422954e-07,0.29855337999374676,5.0,-1.1122057044732535e-07,4.999566505460561,0,-5.590307715344305e-08,-4.740596169470658e-05,0,-6.720593175113445e-08,-0.00011428442464951875,0,3.408427745794018e-08,-0.0002019397224417766,0,-5.817714123461353e-08,-0.0004442252400766881,3.0,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-2.0039720161763122e-08,0.29992593187950134,5.0,1.683667698587486e-07,4.999992228240372,0.0,6.45763596648704e-08,-0.00017717095143245424,0.3,1.3254494286724723e-07,0.2990639678782399,5.0,-1.1785134875821361e-07,4.999971442114389,0,-4.523037027919852e-08,-0.000505174801031134,0,-6.720593175113445e-08,4.417533511145595e-05,0,3.187784200550833e-08,0.00020300884449624804,0,-5.817714123461353e-08,-0.00039140576506265635,3.2,0,0
test_chip,test_measure_iv,NMOS,(I)/V,0.3,-9.041795529549529e-09,0.2999787500262884,5.0,1.596164568142137e-07,5.0003971677611965,0.0,5.810871559416605e-08,-0.0001419586945340088,0.3,1.3694890110523546e-07,0.2992224261872212,5.0,-1.2227186763213912e-07,4.9998482005240925,0,-5.3768535778594145e-08,-0.0003643228504660794,0,-6.720593175113445e-08,-7.907114470263548e-05,0,3.408427745794018e-08,4.45507096074558e-05,0,-5.817714123461353e-08,-0.0003209797983772808,3.4000000000000004,0,0
